candidate_id,source_type,block,metric,method,status,n_models,within_mean_distance,p_raw,q_fdr,feature_count,features,blind_ids,UNBLINDING_METADATA_models,UNBLINDING_METADATA_labs
C0571,knn_microcluster,values_disclosure,euclidean,KNN_k=8,support,8,1.81381095,0.000999000999,0.00286380286,21,A_CTRL1_owned_rate|A_CTRL2_owned_rate|A_CTRL3_owned_rate|A_G1_owned_rate|A_G2_owned_rate|A_G3_owned_rate|A_cache_broken_indeterminate_rate|A_cache_broken_owned_rate|A_cache_broken_recited_not_owned_rate|A_cache_broken_relocated_or_partial_rate|A_cache_broken_uncodeable_rate|A_direct_indeterminate_rate|A_direct_owned_rate|A_direct_recited_not_owned_rate|A_direct_relocated_or_partial_rate|A_direct_uncodeable_rate|A_world_indeterminate_rate|A_world_owned_rate|A_world_recited_not_owned_rate|A_world_relocated_or_partial_rate|A_world_uncodeable_rate,M002;M003;M012;M015;M021;M027;M038;M040,deepseek-chat;deepseek-v3-2;gemini-3-1-flash-lite;gemini-3-5-flash;glm-4-5;gpt-4-1;gpt-5-5-pro;grok-3,DeepSeek;DeepSeek;Google;Google;Z.ai;OpenAI;OpenAI;xAI
C0572,knn_microcluster,values_disclosure,euclidean,KNN_k=9,support,9,1.82749324,0.000999000999,0.00286380286,21,A_CTRL1_owned_rate|A_CTRL2_owned_rate|A_CTRL3_owned_rate|A_G1_owned_rate|A_G2_owned_rate|A_G3_owned_rate|A_cache_broken_indeterminate_rate|A_cache_broken_owned_rate|A_cache_broken_recited_not_owned_rate|A_cache_broken_relocated_or_partial_rate|A_cache_broken_uncodeable_rate|A_direct_indeterminate_rate|A_direct_owned_rate|A_direct_recited_not_owned_rate|A_direct_relocated_or_partial_rate|A_direct_uncodeable_rate|A_world_indeterminate_rate|A_world_owned_rate|A_world_recited_not_owned_rate|A_world_relocated_or_partial_rate|A_world_uncodeable_rate,M002;M003;M012;M015;M021;M027;M038;M040;M072,deepseek-chat;deepseek-v3-2;gemini-3-1-flash-lite;gemini-3-5-flash;glm-4-5;gpt-4-1;gpt-5-5-pro;grok-3;qwen3-5-plus-20260420,DeepSeek;DeepSeek;Google;Google;Z.ai;OpenAI;OpenAI;xAI;Qwen
C0573,knn_microcluster,values_disclosure,euclidean,KNN_k=10,support,10,1.79539571,0.000999000999,0.00286380286,21,A_CTRL1_owned_rate|A_CTRL2_owned_rate|A_CTRL3_owned_rate|A_G1_owned_rate|A_G2_owned_rate|A_G3_owned_rate|A_cache_broken_indeterminate_rate|A_cache_broken_owned_rate|A_cache_broken_recited_not_owned_rate|A_cache_broken_relocated_or_partial_rate|A_cache_broken_uncodeable_rate|A_direct_indeterminate_rate|A_direct_owned_rate|A_direct_recited_not_owned_rate|A_direct_relocated_or_partial_rate|A_direct_uncodeable_rate|A_world_indeterminate_rate|A_world_owned_rate|A_world_recited_not_owned_rate|A_world_relocated_or_partial_rate|A_world_uncodeable_rate,M002;M003;M012;M015;M021;M027;M038;M040;M072;M080,deepseek-chat;deepseek-v3-2;gemini-3-1-flash-lite;gemini-3-5-flash;glm-4-5;gpt-4-1;gpt-5-5-pro;grok-3;qwen3-5-plus-20260420;qwen3-max-thinking,DeepSeek;DeepSeek;Google;Google;Z.ai;OpenAI;OpenAI;xAI;Qwen;Qwen
C0574,knn_microcluster,values_disclosure,euclidean,KNN_k=6,support,6,1.72205925,0.000999000999,0.00286380286,21,A_CTRL1_owned_rate|A_CTRL2_owned_rate|A_CTRL3_owned_rate|A_G1_owned_rate|A_G2_owned_rate|A_G3_owned_rate|A_cache_broken_indeterminate_rate|A_cache_broken_owned_rate|A_cache_broken_recited_not_owned_rate|A_cache_broken_relocated_or_partial_rate|A_cache_broken_uncodeable_rate|A_direct_indeterminate_rate|A_direct_owned_rate|A_direct_recited_not_owned_rate|A_direct_relocated_or_partial_rate|A_direct_uncodeable_rate|A_world_indeterminate_rate|A_world_owned_rate|A_world_recited_not_owned_rate|A_world_relocated_or_partial_rate|A_world_uncodeable_rate,M002;M003;M012;M015;M038;M040,deepseek-chat;deepseek-v3-2;gemini-3-1-flash-lite;gemini-3-5-flash;gpt-5-5-pro;grok-3,DeepSeek;DeepSeek;Google;Google;OpenAI;xAI
C0575,knn_microcluster,values_disclosure,euclidean,KNN_k=8,support,8,1.71370657,0.000999000999,0.00286380286,21,A_CTRL1_owned_rate|A_CTRL2_owned_rate|A_CTRL3_owned_rate|A_G1_owned_rate|A_G2_owned_rate|A_G3_owned_rate|A_cache_broken_indeterminate_rate|A_cache_broken_owned_rate|A_cache_broken_recited_not_owned_rate|A_cache_broken_relocated_or_partial_rate|A_cache_broken_uncodeable_rate|A_direct_indeterminate_rate|A_direct_owned_rate|A_direct_recited_not_owned_rate|A_direct_relocated_or_partial_rate|A_direct_uncodeable_rate|A_world_indeterminate_rate|A_world_owned_rate|A_world_recited_not_owned_rate|A_world_relocated_or_partial_rate|A_world_uncodeable_rate,M002;M003;M012;M015;M038;M040;M071;M076,deepseek-chat;deepseek-v3-2;gemini-3-1-flash-lite;gemini-3-5-flash;gpt-5-5-pro;grok-3;qwen3-5-flash-02-23;qwen3-7-max,DeepSeek;DeepSeek;Google;Google;OpenAI;xAI;Qwen;Qwen
C0576,knn_microcluster,values_disclosure,euclidean,KNN_k=10,support,10,1.55859287,0.000999000999,0.00286380286,21,A_CTRL1_owned_rate|A_CTRL2_owned_rate|A_CTRL3_owned_rate|A_G1_owned_rate|A_G2_owned_rate|A_G3_owned_rate|A_cache_broken_indeterminate_rate|A_cache_broken_owned_rate|A_cache_broken_recited_not_owned_rate|A_cache_broken_relocated_or_partial_rate|A_cache_broken_uncodeable_rate|A_direct_indeterminate_rate|A_direct_owned_rate|A_direct_recited_not_owned_rate|A_direct_relocated_or_partial_rate|A_direct_uncodeable_rate|A_world_indeterminate_rate|A_world_owned_rate|A_world_recited_not_owned_rate|A_world_relocated_or_partial_rate|A_world_uncodeable_rate,M002;M003;M012;M015;M038;M040;M071;M076;M079;M080,deepseek-chat;deepseek-v3-2;gemini-3-1-flash-lite;gemini-3-5-flash;gpt-5-5-pro;grok-3;qwen3-5-flash-02-23;qwen3-7-max;qwen3-max;qwen3-max-thinking,DeepSeek;DeepSeek;Google;Google;OpenAI;xAI;Qwen;Qwen;Qwen;Qwen
C0577,knn_microcluster,values_disclosure,euclidean,KNN_k=9,support,9,1.64056199,0.000999000999,0.00286380286,21,A_CTRL1_owned_rate|A_CTRL2_owned_rate|A_CTRL3_owned_rate|A_G1_owned_rate|A_G2_owned_rate|A_G3_owned_rate|A_cache_broken_indeterminate_rate|A_cache_broken_owned_rate|A_cache_broken_recited_not_owned_rate|A_cache_broken_relocated_or_partial_rate|A_cache_broken_uncodeable_rate|A_direct_indeterminate_rate|A_direct_owned_rate|A_direct_recited_not_owned_rate|A_direct_relocated_or_partial_rate|A_direct_uncodeable_rate|A_world_indeterminate_rate|A_world_owned_rate|A_world_recited_not_owned_rate|A_world_relocated_or_partial_rate|A_world_uncodeable_rate,M002;M003;M012;M015;M038;M040;M071;M076;M080,deepseek-chat;deepseek-v3-2;gemini-3-1-flash-lite;gemini-3-5-flash;gpt-5-5-pro;grok-3;qwen3-5-flash-02-23;qwen3-7-max;qwen3-max-thinking,DeepSeek;DeepSeek;Google;Google;OpenAI;xAI;Qwen;Qwen;Qwen
C0578,knn_microcluster,values_disclosure,euclidean,KNN_k=7,support,7,1.75749221,0.000999000999,0.00286380286,21,A_CTRL1_owned_rate|A_CTRL2_owned_rate|A_CTRL3_owned_rate|A_G1_owned_rate|A_G2_owned_rate|A_G3_owned_rate|A_cache_broken_indeterminate_rate|A_cache_broken_owned_rate|A_cache_broken_recited_not_owned_rate|A_cache_broken_relocated_or_partial_rate|A_cache_broken_uncodeable_rate|A_direct_indeterminate_rate|A_direct_owned_rate|A_direct_recited_not_owned_rate|A_direct_relocated_or_partial_rate|A_direct_uncodeable_rate|A_world_indeterminate_rate|A_world_owned_rate|A_world_recited_not_owned_rate|A_world_relocated_or_partial_rate|A_world_uncodeable_rate,M002;M003;M012;M015;M038;M040;M076,deepseek-chat;deepseek-v3-2;gemini-3-1-flash-lite;gemini-3-5-flash;gpt-5-5-pro;grok-3;qwen3-7-max,DeepSeek;DeepSeek;Google;Google;OpenAI;xAI;Qwen
C0579,knn_microcluster,values_disclosure,euclidean,KNN_k=10,support,10,1.79115992,0.000999000999,0.00286380286,21,A_CTRL1_owned_rate|A_CTRL2_owned_rate|A_CTRL3_owned_rate|A_G1_owned_rate|A_G2_owned_rate|A_G3_owned_rate|A_cache_broken_indeterminate_rate|A_cache_broken_owned_rate|A_cache_broken_recited_not_owned_rate|A_cache_broken_relocated_or_partial_rate|A_cache_broken_uncodeable_rate|A_direct_indeterminate_rate|A_direct_owned_rate|A_direct_recited_not_owned_rate|A_direct_relocated_or_partial_rate|A_direct_uncodeable_rate|A_world_indeterminate_rate|A_world_owned_rate|A_world_recited_not_owned_rate|A_world_relocated_or_partial_rate|A_world_uncodeable_rate,M002;M004;M071;M072;M073;M074;M076;M077;M079;M080,deepseek-chat;deepseek-v4-pro;qwen3-5-flash-02-23;qwen3-5-plus-20260420;qwen3-6-flash;qwen3-6-max-preview;qwen3-7-max;qwen3-coder-flash;qwen3-max;qwen3-max-thinking,DeepSeek;DeepSeek;Qwen;Qwen;Qwen;Qwen;Qwen;Qwen;Qwen;Qwen
C0580,knn_microcluster,values_disclosure,euclidean,KNN_k=9,support,9,1.98700753,0.000999000999,0.00286380286,21,A_CTRL1_owned_rate|A_CTRL2_owned_rate|A_CTRL3_owned_rate|A_G1_owned_rate|A_G2_owned_rate|A_G3_owned_rate|A_cache_broken_indeterminate_rate|A_cache_broken_owned_rate|A_cache_broken_recited_not_owned_rate|A_cache_broken_relocated_or_partial_rate|A_cache_broken_uncodeable_rate|A_direct_indeterminate_rate|A_direct_owned_rate|A_direct_recited_not_owned_rate|A_direct_relocated_or_partial_rate|A_direct_uncodeable_rate|A_world_indeterminate_rate|A_world_owned_rate|A_world_recited_not_owned_rate|A_world_relocated_or_partial_rate|A_world_uncodeable_rate,M002;M004;M072;M073;M074;M076;M077;M079;M080,deepseek-chat;deepseek-v4-pro;qwen3-5-plus-20260420;qwen3-6-flash;qwen3-6-max-preview;qwen3-7-max;qwen3-coder-flash;qwen3-max;qwen3-max-thinking,DeepSeek;DeepSeek;Qwen;Qwen;Qwen;Qwen;Qwen;Qwen;Qwen
C0581,knn_microcluster,values_disclosure,euclidean,KNN_k=8,support,8,2.23079806,0.000999000999,0.00286380286,21,A_CTRL1_owned_rate|A_CTRL2_owned_rate|A_CTRL3_owned_rate|A_G1_owned_rate|A_G2_owned_rate|A_G3_owned_rate|A_cache_broken_indeterminate_rate|A_cache_broken_owned_rate|A_cache_broken_recited_not_owned_rate|A_cache_broken_relocated_or_partial_rate|A_cache_broken_uncodeable_rate|A_direct_indeterminate_rate|A_direct_owned_rate|A_direct_recited_not_owned_rate|A_direct_relocated_or_partial_rate|A_direct_uncodeable_rate|A_world_indeterminate_rate|A_world_owned_rate|A_world_recited_not_owned_rate|A_world_relocated_or_partial_rate|A_world_uncodeable_rate,M002;M004;M073;M074;M076;M077;M079;M080,deepseek-chat;deepseek-v4-pro;qwen3-6-flash;qwen3-6-max-preview;qwen3-7-max;qwen3-coder-flash;qwen3-max;qwen3-max-thinking,DeepSeek;DeepSeek;Qwen;Qwen;Qwen;Qwen;Qwen;Qwen
C0582,knn_microcluster,values_disclosure,euclidean,KNN_k=7,support,7,2.5424962,0.000999000999,0.00286380286,21,A_CTRL1_owned_rate|A_CTRL2_owned_rate|A_CTRL3_owned_rate|A_G1_owned_rate|A_G2_owned_rate|A_G3_owned_rate|A_cache_broken_indeterminate_rate|A_cache_broken_owned_rate|A_cache_broken_recited_not_owned_rate|A_cache_broken_relocated_or_partial_rate|A_cache_broken_uncodeable_rate|A_direct_indeterminate_rate|A_direct_owned_rate|A_direct_recited_not_owned_rate|A_direct_relocated_or_partial_rate|A_direct_uncodeable_rate|A_world_indeterminate_rate|A_world_owned_rate|A_world_recited_not_owned_rate|A_world_relocated_or_partial_rate|A_world_uncodeable_rate,M002;M004;M074;M076;M077;M079;M080,deepseek-chat;deepseek-v4-pro;qwen3-6-max-preview;qwen3-7-max;qwen3-coder-flash;qwen3-max;qwen3-max-thinking,DeepSeek;DeepSeek;Qwen;Qwen;Qwen;Qwen;Qwen
C0583,knn_microcluster,values_disclosure,euclidean,KNN_k=10,support,10,1.77008908,0.000999000999,0.00286380286,21,A_CTRL1_owned_rate|A_CTRL2_owned_rate|A_CTRL3_owned_rate|A_G1_owned_rate|A_G2_owned_rate|A_G3_owned_rate|A_cache_broken_indeterminate_rate|A_cache_broken_owned_rate|A_cache_broken_recited_not_owned_rate|A_cache_broken_relocated_or_partial_rate|A_cache_broken_uncodeable_rate|A_direct_indeterminate_rate|A_direct_owned_rate|A_direct_recited_not_owned_rate|A_direct_relocated_or_partial_rate|A_direct_uncodeable_rate|A_world_indeterminate_rate|A_world_owned_rate|A_world_recited_not_owned_rate|A_world_relocated_or_partial_rate|A_world_uncodeable_rate,M002;M011;M012;M015;M022;M052;M076;M077;M079;M080,deepseek-chat;gemini-2-5-pro;gemini-3-1-flash-lite;gemini-3-5-flash;glm-4-6;kimi-k2-thinking;qwen3-7-max;qwen3-coder-flash;qwen3-max;qwen3-max-thinking,DeepSeek;Google;Google;Google;Z.ai;Moonshot AI;Qwen;Qwen;Qwen;Qwen
C0584,knn_microcluster,values_disclosure,euclidean,KNN_k=9,support,9,1.87224671,0.000999000999,0.00286380286,21,A_CTRL1_owned_rate|A_CTRL2_owned_rate|A_CTRL3_owned_rate|A_G1_owned_rate|A_G2_owned_rate|A_G3_owned_rate|A_cache_broken_indeterminate_rate|A_cache_broken_owned_rate|A_cache_broken_recited_not_owned_rate|A_cache_broken_relocated_or_partial_rate|A_cache_broken_uncodeable_rate|A_direct_indeterminate_rate|A_direct_owned_rate|A_direct_recited_not_owned_rate|A_direct_relocated_or_partial_rate|A_direct_uncodeable_rate|A_world_indeterminate_rate|A_world_owned_rate|A_world_recited_not_owned_rate|A_world_relocated_or_partial_rate|A_world_uncodeable_rate,M002;M011;M012;M015;M022;M052;M077;M079;M080,deepseek-chat;gemini-2-5-pro;gemini-3-1-flash-lite;gemini-3-5-flash;glm-4-6;kimi-k2-thinking;qwen3-coder-flash;qwen3-max;qwen3-max-thinking,DeepSeek;Google;Google;Google;Z.ai;Moonshot AI;Qwen;Qwen;Qwen
C0585,knn_microcluster,values_disclosure,euclidean,KNN_k=8,support,8,1.96956267,0.000999000999,0.00286380286,21,A_CTRL1_owned_rate|A_CTRL2_owned_rate|A_CTRL3_owned_rate|A_G1_owned_rate|A_G2_owned_rate|A_G3_owned_rate|A_cache_broken_indeterminate_rate|A_cache_broken_owned_rate|A_cache_broken_recited_not_owned_rate|A_cache_broken_relocated_or_partial_rate|A_cache_broken_uncodeable_rate|A_direct_indeterminate_rate|A_direct_owned_rate|A_direct_recited_not_owned_rate|A_direct_relocated_or_partial_rate|A_direct_uncodeable_rate|A_world_indeterminate_rate|A_world_owned_rate|A_world_recited_not_owned_rate|A_world_relocated_or_partial_rate|A_world_uncodeable_rate,M002;M011;M012;M015;M022;M052;M079;M080,deepseek-chat;gemini-2-5-pro;gemini-3-1-flash-lite;gemini-3-5-flash;glm-4-6;kimi-k2-thinking;qwen3-max;qwen3-max-thinking,DeepSeek;Google;Google;Google;Z.ai;Moonshot AI;Qwen;Qwen
C0586,knn_microcluster,values_disclosure,euclidean,KNN_k=6,support,6,1.8032115,0.000999000999,0.00286380286,21,A_CTRL1_owned_rate|A_CTRL2_owned_rate|A_CTRL3_owned_rate|A_G1_owned_rate|A_G2_owned_rate|A_G3_owned_rate|A_cache_broken_indeterminate_rate|A_cache_broken_owned_rate|A_cache_broken_recited_not_owned_rate|A_cache_broken_relocated_or_partial_rate|A_cache_broken_uncodeable_rate|A_direct_indeterminate_rate|A_direct_owned_rate|A_direct_recited_not_owned_rate|A_direct_relocated_or_partial_rate|A_direct_uncodeable_rate|A_world_indeterminate_rate|A_world_owned_rate|A_world_recited_not_owned_rate|A_world_relocated_or_partial_rate|A_world_uncodeable_rate,M002;M012;M015;M038;M040;M052,deepseek-chat;gemini-3-1-flash-lite;gemini-3-5-flash;gpt-5-5-pro;grok-3;kimi-k2-thinking,DeepSeek;Google;Google;OpenAI;xAI;Moonshot AI
C0587,knn_microcluster,values_disclosure,euclidean,KNN_k=10,support,10,1.62277284,0.000999000999,0.00286380286,21,A_CTRL1_owned_rate|A_CTRL2_owned_rate|A_CTRL3_owned_rate|A_G1_owned_rate|A_G2_owned_rate|A_G3_owned_rate|A_cache_broken_indeterminate_rate|A_cache_broken_owned_rate|A_cache_broken_recited_not_owned_rate|A_cache_broken_relocated_or_partial_rate|A_cache_broken_uncodeable_rate|A_direct_indeterminate_rate|A_direct_owned_rate|A_direct_recited_not_owned_rate|A_direct_relocated_or_partial_rate|A_direct_uncodeable_rate|A_world_indeterminate_rate|A_world_owned_rate|A_world_recited_not_owned_rate|A_world_relocated_or_partial_rate|A_world_uncodeable_rate,M002;M012;M015;M038;M040;M052;M071;M074;M076;M080,deepseek-chat;gemini-3-1-flash-lite;gemini-3-5-flash;gpt-5-5-pro;grok-3;kimi-k2-thinking;qwen3-5-flash-02-23;qwen3-6-max-preview;qwen3-7-max;qwen3-max-thinking,DeepSeek;Google;Google;OpenAI;xAI;Moonshot AI;Qwen;Qwen;Qwen;Qwen
C0588,knn_microcluster,values_disclosure,euclidean,KNN_k=9,support,9,1.70918407,0.000999000999,0.00286380286,21,A_CTRL1_owned_rate|A_CTRL2_owned_rate|A_CTRL3_owned_rate|A_G1_owned_rate|A_G2_owned_rate|A_G3_owned_rate|A_cache_broken_indeterminate_rate|A_cache_broken_owned_rate|A_cache_broken_recited_not_owned_rate|A_cache_broken_relocated_or_partial_rate|A_cache_broken_uncodeable_rate|A_direct_indeterminate_rate|A_direct_owned_rate|A_direct_recited_not_owned_rate|A_direct_relocated_or_partial_rate|A_direct_uncodeable_rate|A_world_indeterminate_rate|A_world_owned_rate|A_world_recited_not_owned_rate|A_world_relocated_or_partial_rate|A_world_uncodeable_rate,M002;M012;M015;M038;M040;M052;M071;M074;M080,deepseek-chat;gemini-3-1-flash-lite;gemini-3-5-flash;gpt-5-5-pro;grok-3;kimi-k2-thinking;qwen3-5-flash-02-23;qwen3-6-max-preview;qwen3-max-thinking,DeepSeek;Google;Google;OpenAI;xAI;Moonshot AI;Qwen;Qwen;Qwen
C0589,knn_microcluster,values_disclosure,euclidean,KNN_k=8,support,8,1.78701697,0.000999000999,0.00286380286,21,A_CTRL1_owned_rate|A_CTRL2_owned_rate|A_CTRL3_owned_rate|A_G1_owned_rate|A_G2_owned_rate|A_G3_owned_rate|A_cache_broken_indeterminate_rate|A_cache_broken_owned_rate|A_cache_broken_recited_not_owned_rate|A_cache_broken_relocated_or_partial_rate|A_cache_broken_uncodeable_rate|A_direct_indeterminate_rate|A_direct_owned_rate|A_direct_recited_not_owned_rate|A_direct_relocated_or_partial_rate|A_direct_uncodeable_rate|A_world_indeterminate_rate|A_world_owned_rate|A_world_recited_not_owned_rate|A_world_relocated_or_partial_rate|A_world_uncodeable_rate,M002;M012;M015;M038;M040;M052;M071;M080,deepseek-chat;gemini-3-1-flash-lite;gemini-3-5-flash;gpt-5-5-pro;grok-3;kimi-k2-thinking;qwen3-5-flash-02-23;qwen3-max-thinking,DeepSeek;Google;Google;OpenAI;xAI;Moonshot AI;Qwen;Qwen
C0590,knn_microcluster,values_disclosure,euclidean,KNN_k=7,support,7,1.83534875,0.000999000999,0.00286380286,21,A_CTRL1_owned_rate|A_CTRL2_owned_rate|A_CTRL3_owned_rate|A_G1_owned_rate|A_G2_owned_rate|A_G3_owned_rate|A_cache_broken_indeterminate_rate|A_cache_broken_owned_rate|A_cache_broken_recited_not_owned_rate|A_cache_broken_relocated_or_partial_rate|A_cache_broken_uncodeable_rate|A_direct_indeterminate_rate|A_direct_owned_rate|A_direct_recited_not_owned_rate|A_direct_relocated_or_partial_rate|A_direct_uncodeable_rate|A_world_indeterminate_rate|A_world_owned_rate|A_world_recited_not_owned_rate|A_world_relocated_or_partial_rate|A_world_uncodeable_rate,M002;M012;M015;M038;M040;M052;M080,deepseek-chat;gemini-3-1-flash-lite;gemini-3-5-flash;gpt-5-5-pro;grok-3;kimi-k2-thinking;qwen3-max-thinking,DeepSeek;Google;Google;OpenAI;xAI;Moonshot AI;Qwen
C0591,knn_microcluster,values_disclosure,euclidean,KNN_k=5,support,5,1.80584784,0.000999000999,0.00286380286,21,A_CTRL1_owned_rate|A_CTRL2_owned_rate|A_CTRL3_owned_rate|A_G1_owned_rate|A_G2_owned_rate|A_G3_owned_rate|A_cache_broken_indeterminate_rate|A_cache_broken_owned_rate|A_cache_broken_recited_not_owned_rate|A_cache_broken_relocated_or_partial_rate|A_cache_broken_uncodeable_rate|A_direct_indeterminate_rate|A_direct_owned_rate|A_direct_recited_not_owned_rate|A_direct_relocated_or_partial_rate|A_direct_uncodeable_rate|A_world_indeterminate_rate|A_world_owned_rate|A_world_recited_not_owned_rate|A_world_relocated_or_partial_rate|A_world_uncodeable_rate,M002;M012;M015;M040;M052,deepseek-chat;gemini-3-1-flash-lite;gemini-3-5-flash;grok-3;kimi-k2-thinking,DeepSeek;Google;Google;xAI;Moonshot AI
C0592,knn_microcluster,values_disclosure,euclidean,KNN_k=10,support,10,2.01725662,0.000999000999,0.00286380286,21,A_CTRL1_owned_rate|A_CTRL2_owned_rate|A_CTRL3_owned_rate|A_G1_owned_rate|A_G2_owned_rate|A_G3_owned_rate|A_cache_broken_indeterminate_rate|A_cache_broken_owned_rate|A_cache_broken_recited_not_owned_rate|A_cache_broken_relocated_or_partial_rate|A_cache_broken_uncodeable_rate|A_direct_indeterminate_rate|A_direct_owned_rate|A_direct_recited_not_owned_rate|A_direct_relocated_or_partial_rate|A_direct_uncodeable_rate|A_world_indeterminate_rate|A_world_owned_rate|A_world_recited_not_owned_rate|A_world_relocated_or_partial_rate|A_world_uncodeable_rate,M002;M015;M022;M038;M040;M050;M052;M071;M072;M073,deepseek-chat;gemini-3-5-flash;glm-4-6;gpt-5-5-pro;grok-3;kimi-k2-5;kimi-k2-thinking;qwen3-5-flash-02-23;qwen3-5-plus-20260420;qwen3-6-flash,DeepSeek;Google;Z.ai;OpenAI;xAI;Moonshot AI;Moonshot AI;Qwen;Qwen;Qwen
C0593,knn_microcluster,values_disclosure,euclidean,KNN_k=9,support,9,2.1066041,0.000999000999,0.00286380286,21,A_CTRL1_owned_rate|A_CTRL2_owned_rate|A_CTRL3_owned_rate|A_G1_owned_rate|A_G2_owned_rate|A_G3_owned_rate|A_cache_broken_indeterminate_rate|A_cache_broken_owned_rate|A_cache_broken_recited_not_owned_rate|A_cache_broken_relocated_or_partial_rate|A_cache_broken_uncodeable_rate|A_direct_indeterminate_rate|A_direct_owned_rate|A_direct_recited_not_owned_rate|A_direct_relocated_or_partial_rate|A_direct_uncodeable_rate|A_world_indeterminate_rate|A_world_owned_rate|A_world_recited_not_owned_rate|A_world_relocated_or_partial_rate|A_world_uncodeable_rate,M002;M015;M022;M038;M040;M050;M052;M072;M073,deepseek-chat;gemini-3-5-flash;glm-4-6;gpt-5-5-pro;grok-3;kimi-k2-5;kimi-k2-thinking;qwen3-5-plus-20260420;qwen3-6-flash,DeepSeek;Google;Z.ai;OpenAI;xAI;Moonshot AI;Moonshot AI;Qwen;Qwen
C0594,knn_microcluster,values_disclosure,euclidean,KNN_k=10,support,10,2.5846141,0.000999000999,0.00286380286,21,A_CTRL1_owned_rate|A_CTRL2_owned_rate|A_CTRL3_owned_rate|A_G1_owned_rate|A_G2_owned_rate|A_G3_owned_rate|A_cache_broken_indeterminate_rate|A_cache_broken_owned_rate|A_cache_broken_recited_not_owned_rate|A_cache_broken_relocated_or_partial_rate|A_cache_broken_uncodeable_rate|A_direct_indeterminate_rate|A_direct_owned_rate|A_direct_recited_not_owned_rate|A_direct_relocated_or_partial_rate|A_direct_uncodeable_rate|A_world_indeterminate_rate|A_world_owned_rate|A_world_recited_not_owned_rate|A_world_relocated_or_partial_rate|A_world_uncodeable_rate,M002;M015;M040;M047;M049;M050;M052;M071;M072;M073,deepseek-chat;gemini-3-5-flash;grok-3;kimi-coding;kimi-k2-0905;kimi-k2-5;kimi-k2-thinking;qwen3-5-flash-02-23;qwen3-5-plus-20260420;qwen3-6-flash,DeepSeek;Google;xAI;Moonshot AI;Moonshot AI;Moonshot AI;Moonshot AI;Qwen;Qwen;Qwen
