catalogue_id,status,block,metric,n_models,blind_ids,near_duplicate_count,block_recurrence_count,metric_recurrence_count,source_type_recurrence_count,near_duplicate_ids
C1539,support_watch,values_wishes,euclidean,5,M030;M035;M037;M038;M050,9,1,1,2,C1430;C1498;C1510;C1539;C1577;C1696;C1710;C1721;C1778
C1540,support_watch,freeflow_form,euclidean,9,M002;M009;M011;M016;M053;M056;M057;M081;M082,12,1,1,1,C1434;C1469;C1470;C1472;C1521;C1540;C1541;C1565;C1566;C1684;C1773;C1815
C1541,support_watch,freeflow_form,euclidean,7,M009;M016;M053;M056;M057;M081;M082,16,1,1,2,C0075;C0088;C0096;C0099;C1157;C1323;C1401;C1455;C1456;C1469;C1470;C1472;C1540;C1541;C1565;C1566
C1542,support_watch,freeflow_form,euclidean,4,M035;M045;M058;M060,4,1,1,1,C1403;C1542;C1622;C1740
C1543,support_watch,posture,euclidean,5,M029;M033;M055;M072;M075,5,1,1,1,C1346;C1390;C1543;C1579;C1580
C1544,support_watch,v1_markers,euclidean,8,M013;M015;M024;M025;M029;M038;M049;M073,5,1,1,1,C1310;C1391;C1544;C1689;C1780
C1545,support_watch,v1_markers,euclidean,3,M047;M056;M058,2,1,1,1,C1545;C1767
C1546,support_watch,values_disclosure,euclidean,8,M015;M033;M047;M050;M052;M053;M054;M075,5,1,1,1,C1409;C1546;C1595;C1704;C1735
C1547,support_watch,values_owned,euclidean,6,M022;M056;M057;M078;M081;M082,8,1,1,1,C1451;C1513;C1536;C1547;C1584;C1628;C1706;C1746
C1549,support_watch,values_wishes,euclidean,9,M027;M031;M034;M047;M056;M057;M079;M081;M082,9,1,1,1,C1487;C1496;C1549;C1562;C1609;C1668;C1695;C1720;C1739
C1550,support_watch,freeflow_form,euclidean,9,M003;M009;M012;M016;M032;M033;M043;M057;M081,3,1,1,1,C1500;C1550;C1733
C1551,support_watch,freeflow_form,euclidean,4,M010;M035;M049;M059,3,1,1,1,C1278;C1551;C1806
C1552,support_watch,freeflow_form,euclidean,4,M012;M032;M033;M043,2,1,1,1,C1552;C1618
C1553,watchlist,freeflow_form,euclidean,3,M016;M053;M057,6,1,1,2,C1402;C1490;C1502;C1524;C1525;C1553
C1554,watchlist,freeflow_form,euclidean,3,M022;M024;M029,10,1,1,3,C1554;C1590;C1620;C1621;C1643;C1657;C1679;C1685;C1699;C1713
C1555,support_watch,freeflow_form,euclidean,3,M074;M077;M081,2,1,1,1,C1280;C1555
C1556,support_watch,v1_markers,euclidean,9,M013;M015;M022;M024;M025;M049;M050;M051;M076,5,1,1,1,C1373;C1406;C1556;C1592;C1786
C1557,support_watch,v1_markers,euclidean,9,M015;M024;M025;M029;M035;M036;M038;M049;M072,4,1,1,1,C1374;C1557;C1605;C1752
C1558,support_watch,v1_markers,euclidean,6,M047;M056;M057;M058;M060;M083,6,1,1,1,C1250;C1251;C1479;C1532;C1558;C1765
C1559,support_watch,values_owned,euclidean,10,M002;M015;M030;M037;M038;M044;M045;M051;M053;M077,1,1,1,1,C1559
C1560,support_watch,values_owned,euclidean,9,M005;M007;M032;M034;M035;M036;M053;M054;M055,4,1,1,1,C1443;C1560;C1597;C1598
C1562,support_watch,values_wishes,euclidean,10,M005;M027;M031;M034;M047;M049;M056;M057;M081;M082,9,1,1,1,C1496;C1549;C1562;C1609;C1664;C1668;C1695;C1720;C1739
C1563,support_watch,values_wishes,euclidean,3,M049;M052;M073,2,1,1,1,C1302;C1563
C1564,support_watch,values_wishes,euclidean,3,M049;M052;M082,2,1,1,1,C1365;C1564
C1565,support_watch,freeflow_form,euclidean,10,M002;M009;M011;M016;M047;M053;M056;M057;M081;M082,8,1,1,1,C1434;C1470;C1521;C1540;C1541;C1565;C1566;C1773
C1566,support_watch,freeflow_form,euclidean,10,M002;M009;M011;M016;M053;M056;M057;M079;M081;M082,8,1,1,1,C1434;C1470;C1521;C1540;C1541;C1565;C1566;C1773
C1567,support_watch,freeflow_form,euclidean,9,M009;M012;M016;M032;M040;M053;M057;M081;M082,7,1,1,1,C1157;C1455;C1469;C1472;C1567;C1578;C1801
C1568,support_watch,freeflow_form,euclidean,3,M038;M039;M050,2,1,1,1,C1420;C1568
C1569,support_watch,freeflow_form,euclidean,3,M050;M058;M083,2,1,1,1,C1386;C1569
C1570,support_watch,posture,euclidean,5,M013;M024;M071;M074;M076,4,1,1,1,C1325;C1388;C1528;C1570
C1571,support_watch,v1_markers,euclidean,10,M030;M032;M047;M052;M056;M057;M058;M059;M060;M083,7,1,1,1,C1176;C1250;C1252;C1479;C1571;C1753;C1765
C1572,support_watch,values_disclosure,euclidean,6,M009;M029;M033;M053;M054;M075,4,1,1,1,C1572;C1703;C1744;C1787
C1573,support_watch,values_disclosure,euclidean,7,M034;M035;M036;M037;M038;M040;M046,5,1,1,1,C1086;C1352;C1410;C1573;C1769
C1574,support_watch,values_owned,euclidean,10,M003;M012;M013;M016;M017;M019;M022;M024;M050;M052,2,1,1,1,C1574;C1789
C1575,support_watch,values_wishes,euclidean,10,M003;M004;M009;M010;M024;M040;M055;M071;M072;M073,1,1,1,1,C1575
C1576,support_watch,values_wishes,euclidean,5,M012;M013;M016;M021;M022,3,1,1,1,C1576;C1738;C1783
C1578,support_watch,freeflow_form,euclidean,8,M009;M012;M016;M032;M040;M053;M057;M082,5,1,1,1,C1157;C1455;C1567;C1578;C1801
C1579,support_watch,posture,euclidean,6,M029;M033;M055;M072;M073;M075,4,1,1,1,C1305;C1390;C1543;C1579
C1580,support_watch,posture,euclidean,4,M029;M033;M055;M075,6,1,1,2,C1529;C1543;C1580;C1646;C1658;C1742
C1581,support_watch,values_disclosure,euclidean,8,M011;M016;M022;M024;M052;M053;M054;M075,5,1,1,1,C1254;C1534;C1581;C1690;C1725
C1582,support_watch,values_disclosure,euclidean,10,M015;M045;M046;M047;M049;M050;M059;M078;M082;M083,7,1,1,1,C1354;C1426;C1508;C1582;C1670;C1671;C1755
C1583,support_watch,values_owned,euclidean,4,M013;M022;M024;M052,3,1,1,1,C1413;C1583;C1599
C1584,support_watch,values_owned,euclidean,8,M022;M024;M043;M056;M057;M078;M081;M082,10,1,1,1,C1414;C1428;C1536;C1547;C1584;C1628;C1662;C1663;C1746;C1776
C1585,support_watch,values_owned,euclidean,9,M043;M044;M052;M058;M059;M078;M081;M082;M083,6,1,1,1,C1269;C1515;C1516;C1585;C1727;C1777
C1586,support_watch,values_wishes,euclidean,10,M005;M027;M031;M039;M043;M055;M056;M057;M078;M081,7,1,1,1,C1518;C1586;C1587;C1640;C1683;C1756;C1813
C1587,support_watch,values_wishes,euclidean,9,M005;M027;M031;M039;M055;M056;M057;M078;M081,8,1,1,1,C1518;C1586;C1587;C1640;C1683;C1756;C1812;C1813
C1589,support_watch,values_wishes,euclidean,5,M030;M035;M037;M038;M051,8,1,1,2,C1430;C1498;C1510;C1577;C1589;C1696;C1710;C1778
C1590,watchlist,freeflow_form,euclidean,3,M022;M024;M029,10,1,1,3,C1554;C1590;C1620;C1621;C1643;C1657;C1679;C1685;C1699;C1713
C1591,support_watch,freeflow_form,euclidean,3,M056;M057;M082,3,1,1,1,C1343;C1591;C1732
C1592,support_watch,v1_markers,euclidean,7,M013;M015;M022;M024;M025;M050;M051,5,1,1,1,C1373;C1406;C1556;C1592;C1734
C1593,support_watch,v1_markers,euclidean,3,M027;M041;M053,2,1,1,1,C1069;C1593
C1595,support_watch,values_disclosure,euclidean,10,M015;M022;M029;M033;M047;M050;M052;M053;M054;M075,4,1,1,1,C1409;C1546;C1595;C1704
C1596,support_watch,values_disclosure,euclidean,5,M047;M050;M052;M053;M054,5,1,1,1,C1291;C1596;C1627;C1704;C1735
C1597,support_watch,values_owned,euclidean,8,M005;M007;M032;M035;M036;M053;M054;M055,5,1,1,1,C1443;C1560;C1597;C1598;C1770
C1598,support_watch,values_owned,euclidean,7,M005;M007;M032;M035;M036;M054;M055,7,1,1,1,C1443;C1560;C1597;C1598;C1648;C1736;C1770
C1602,support_watch,freeflow_form,euclidean,6,M003;M012;M032;M033;M043;M081,6,1,1,1,C1366;C1419;C1489;C1602;C1618;C1733
C1603,watchlist,freeflow_form,euclidean,3,M021;M037;M052,7,1,1,2,C1161;C1324;C1457;C1526;C1603;C1619;C1656
C1605,support_watch,v1_markers,euclidean,8,M015;M024;M025;M029;M035;M036;M038;M049,4,1,1,1,C1374;C1557;C1605;C1752
C1606,support_watch,v1_markers,euclidean,3,M035;M036;M049,2,1,1,1,C1460;C1606
C1607,support_watch,values_owned,euclidean,3,M004;M073;M075,2,1,1,1,C1192;C1607
C1608,support_watch,values_owned,euclidean,6,M027;M028;M041;M046;M074;M079,3,1,1,1,C1270;C1335;C1608
C1609,support_watch,values_wishes,euclidean,8,M005;M027;M031;M034;M047;M056;M057;M081,11,1,1,1,C1496;C1549;C1562;C1609;C1664;C1674;C1678;C1695;C1709;C1720;C1779
C1610,watchlist,values_wishes,euclidean,4,M005;M027;M031;M039,9,1,1,3,C1610;C1612;C1639;C1718;C1719;C1728;C1729;C1747;C1794
C1611,support_watch,values_wishes,euclidean,6,M005;M027;M031;M039;M055;M056,6,1,1,1,C1611;C1612;C1640;C1641;C1683;C1719
C1612,support_watch,values_wishes,euclidean,5,M005;M027;M031;M039;M056,12,1,1,3,C1518;C1610;C1611;C1612;C1639;C1641;C1718;C1728;C1729;C1747;C1756;C1794
C1613,support_watch,values_wishes,euclidean,6,M012;M013;M016;M022;M024;M025,6,1,1,1,C1613;C1677;C1708;C1758;C1783;C1805
C1614,watchlist,values_wishes,euclidean,3,M013;M016;M022,9,1,1,3,C1538;C1614;C1615;C1616;C1630;C1653;C1676;C1791;C1795
C1615,watchlist,values_wishes,euclidean,3,M013;M016;M022,9,1,1,3,C1538;C1614;C1615;C1616;C1630;C1653;C1676;C1791;C1795
C1616,watchlist,values_wishes,euclidean,3,M013;M016;M022,9,1,1,3,C1538;C1614;C1615;C1616;C1630;C1653;C1676;C1791;C1795
C1617,support_watch,values_wishes,euclidean,5,M034;M047;M051;M081;M082,4,1,1,1,C1431;C1520;C1617;C1711
C1618,support_watch,freeflow_form,euclidean,5,M003;M012;M032;M033;M043,6,1,1,1,C1366;C1384;C1419;C1552;C1602;C1618
C1619,watchlist,freeflow_form,euclidean,3,M021;M037;M052,7,1,1,2,C1161;C1324;C1457;C1526;C1603;C1619;C1656
C1620,watchlist,freeflow_form,euclidean,3,M022;M024;M029,10,1,1,3,C1554;C1590;C1620;C1621;C1643;C1657;C1679;C1685;C1699;C1713
C1621,support_watch,freeflow_form,euclidean,3,M022;M024;M029,10,1,1,3,C1554;C1590;C1620;C1621;C1643;C1657;C1679;C1685;C1699;C1713
C1622,support_watch,freeflow_form,euclidean,3,M045;M058;M060,2,1,1,1,C1542;C1622
C1623,support_watch,v1_markers,euclidean,9,M029;M031;M033;M035;M036;M037;M038;M072;M073,3,1,1,1,C1531;C1623;C1724
C1624,support_watch,v1_markers,euclidean,3,M030;M032;M033,2,1,1,1,C1392;C1624
C1625,support_watch,v1_markers,euclidean,5,M033;M072;M073;M074;M075,4,1,1,1,C1348;C1405;C1625;C1781
C1626,support_watch,values_disclosure,euclidean,6,M045;M049;M050;M059;M078;M082,5,1,1,1,C1426;C1508;C1626;C1717;C1810
C1628,support_watch,values_owned,euclidean,7,M022;M024;M056;M057;M078;M081;M082,14,1,1,1,C1414;C1428;C1451;C1513;C1536;C1547;C1584;C1628;C1662;C1663;C1706;C1737;C1746;C1776
C1629,support_watch,values_owned,euclidean,3,M034;M036;M044,2,1,1,1,C1268;C1629
C1630,support_watch,values_wishes,euclidean,3,M013;M016;M022,9,1,1,3,C1538;C1614;C1615;C1616;C1630;C1653;C1676;C1791;C1795
C1631,support_watch,values_wishes,euclidean,5,M030;M035;M037;M038;M076,7,1,1,2,C1197;C1453;C1577;C1631;C1696;C1710;C1778
C1632,support_watch,values_wishes,euclidean,3,M047;M051;M074,2,1,1,1,C1300;C1632
C1633,support_watch,posture,euclidean,3,M028;M033;M080,2,1,1,1,C1327;C1633
C1634,support_watch,v1_markers,euclidean,9,M003;M031;M032;M033;M072;M073;M074;M075;M079,3,1,1,1,C1405;C1421;C1634
C1635,support_watch,v1_markers,euclidean,10,M025;M029;M031;M033;M035;M036;M037;M038;M039;M049,4,1,1,1,C0976;C1312;C1376;C1635
C1636,support_watch,v1_markers,euclidean,6,M052;M056;M057;M059;M060;M083,4,1,1,1,C1250;C1252;C1636;C1807
C1637,support_watch,values_cross_surface,euclidean,6,M045;M046;M047;M049;M082;M083,3,1,1,1,C1081;C1492;C1637
C1638,support_watch,values_owned,euclidean,3,M005;M007;M074,2,1,1,1,C1231;C1638
C1639,watchlist,values_wishes,euclidean,4,M005;M027;M031;M039,9,1,1,3,C1610;C1612;C1639;C1718;C1719;C1728;C1729;C1747;C1794
C1640,support_watch,values_wishes,euclidean,8,M005;M027;M031;M039;M055;M056;M057;M081,10,1,1,1,C1518;C1586;C1587;C1611;C1640;C1641;C1674;C1683;C1812;C1813
C1641,support_watch,values_wishes,euclidean,6,M005;M027;M031;M039;M056;M081,9,1,1,1,C1518;C1611;C1612;C1640;C1641;C1674;C1675;C1683;C1756
C1643,watchlist,freeflow_form,euclidean,3,M022;M024;M029,10,1,1,3,C1554;C1590;C1620;C1621;C1643;C1657;C1679;C1685;C1699;C1713
C1644,support_watch,freeflow_form,euclidean,3,M036;M037;M039,3,1,1,1,C1370;C1385;C1644
C1645,support_watch,freeflow_form,euclidean,3,M045;M058;M083,2,1,1,1,C1369;C1645
C1647,support_watch,v1_markers,euclidean,3,M004;M052;M053,2,1,1,1,C1307;C1647
C1648,support_watch,values_owned,euclidean,7,M007;M032;M035;M036;M041;M054;M055,5,1,1,1,C1443;C1598;C1648;C1736;C1770
C1649,support_watch,values_owned,euclidean,3,M045;M046;M076,3,1,1,1,C1271;C1378;C1649
C1651,support_watch,values_owned,euclidean,5,M058;M059;M078;M082;M083,8,1,1,3,C0094;C0102;C1295;C1361;C1382;C1651;C1681;C1707
C1652,support_watch,values_wishes,euclidean,8,M002;M007;M043;M045;M053;M055;M071;M072,3,1,1,1,C1151;C1338;C1652
C1653,watchlist,values_wishes,euclidean,3,M013;M016;M022,9,1,1,3,C1538;C1614;C1615;C1616;C1630;C1653;C1676;C1791;C1795
C1655,support_watch,values_wishes,euclidean,3,M041;M043;M044,2,1,1,1,C1198;C1655
C1656,support_watch,freeflow_form,euclidean,3,M021;M037;M052,7,1,1,2,C1161;C1324;C1457;C1526;C1603;C1619;C1656
C1657,watchlist,freeflow_form,euclidean,3,M022;M024;M029,10,1,1,3,C1554;C1590;C1620;C1621;C1643;C1657;C1679;C1685;C1699;C1713
C1659,support_watch,v1_markers,euclidean,3,M030;M032;M034,2,1,1,1,C1392;C1659
C1660,support_watch,values_disclosure,euclidean,3,M059;M060;M082,3,1,1,1,C1396;C1484;C1660
C1661,support_watch,values_owned,euclidean,3,M005;M007;M080,2,1,1,1,C1193;C1661
C1662,support_watch,values_owned,euclidean,10,M011;M022;M024;M043;M044;M056;M057;M078;M081;M082,10,1,1,1,C1414;C1428;C1536;C1584;C1628;C1662;C1663;C1706;C1746;C1776
C1663,support_watch,values_owned,euclidean,9,M011;M022;M024;M050;M056;M057;M078;M081;M082,9,1,1,1,C1536;C1584;C1628;C1662;C1663;C1706;C1737;C1746;C1776
C1664,support_watch,values_wishes,euclidean,7,M005;M027;M031;M034;M056;M057;M081,11,1,1,1,C1496;C1518;C1562;C1609;C1664;C1674;C1675;C1678;C1695;C1772;C1812
C1665,support_watch,values_wishes,euclidean,10,M011;M012;M013;M016;M021;M022;M024;M025;M036;M050,6,1,1,1,C1665;C1708;C1757;C1783;C1805;C1814
C1666,support_watch,values_wishes,euclidean,6,M024;M025;M036;M037;M051;M052,4,1,1,1,C1154;C1339;C1497;C1666
C1667,support_watch,values_wishes,euclidean,5,M030;M035;M037;M050;M053,4,1,1,1,C1276;C1364;C1667;C1721
C1668,support_watch,values_wishes,euclidean,7,M031;M034;M047;M056;M057;M081;M082,10,1,1,1,C1487;C1496;C1549;C1562;C1668;C1695;C1720;C1739;C1761;C1779
C1670,support_watch,values_disclosure,euclidean,9,M045;M046;M047;M049;M050;M059;M078;M082;M083,8,1,1,1,C1354;C1411;C1426;C1508;C1582;C1670;C1671;C1755
C1671,support_watch,values_disclosure,euclidean,8,M046;M047;M049;M050;M059;M078;M082;M083,7,1,1,1,C1354;C1426;C1582;C1670;C1671;C1755;C1810
C1672,support_watch,values_owned,euclidean,3,M047;M050;M051,2,1,1,1,C1272;C1672
C1673,support_watch,values_wishes,euclidean,10,M002;M004;M005;M027;M031;M039;M040;M055;M056;M081,2,1,1,1,C1673;C1813
C1674,support_watch,values_wishes,euclidean,6,M005;M027;M031;M056;M057;M081,8,1,1,1,C1518;C1609;C1640;C1641;C1664;C1674;C1675;C1678
C1675,support_watch,values_wishes,euclidean,5,M005;M027;M031;M056;M081,6,1,1,1,C1518;C1641;C1664;C1674;C1675;C1756
C1676,watchlist,values_wishes,euclidean,3,M013;M016;M022,9,1,1,3,C1538;C1614;C1615;C1616;C1630;C1653;C1676;C1791;C1795
C1677,support_watch,values_wishes,euclidean,5,M013;M016;M022;M024;M025,6,1,1,1,C1613;C1677;C1758;C1783;C1791;C1805
C1678,support_watch,values_wishes,euclidean,6,M027;M031;M034;M056;M057;M081,8,1,1,1,C1609;C1664;C1674;C1678;C1709;C1720;C1772;C1779
C1679,watchlist,freeflow_form,euclidean,3,M022;M024;M029,10,1,1,3,C1554;C1590;C1620;C1621;C1643;C1657;C1679;C1685;C1699;C1713
C1681,support_watch,values_owned,euclidean,6,M052;M058;M059;M078;M082;M083,6,1,1,1,C1447;C1651;C1681;C1707;C1727;C1777
C1682,support_watch,values_wishes,euclidean,10,M002;M005;M009;M010;M027;M040;M044;M055;M072;M073,1,1,1,1,C1682
C1683,support_watch,values_wishes,euclidean,8,M005;M027;M031;M039;M055;M056;M078;M081,8,1,1,1,C1586;C1587;C1611;C1640;C1641;C1683;C1756;C1813
C1684,support_watch,freeflow_form,euclidean,8,M002;M011;M016;M040;M053;M056;M057;M082,8,1,1,1,C1367;C1383;C1434;C1521;C1540;C1684;C1773;C1815
C1685,watchlist,freeflow_form,euclidean,3,M022;M024;M029,10,1,1,3,C1554;C1590;C1620;C1621;C1643;C1657;C1679;C1685;C1699;C1713
C1686,support_watch,posture,euclidean,3,M030;M032;M055,2,1,1,1,C1166;C1686
C1687,support_watch,posture,euclidean,5,M041;M055;M072;M073;M074,3,1,1,1,C1347;C1687;C1750
C1688,support_watch,v1_markers,euclidean,10,M002;M003;M007;M009;M010;M011;M021;M054;M075;M079,2,1,1,1,C1688;C1714
C1689,support_watch,v1_markers,euclidean,6,M015;M024;M025;M029;M038;M073,3,1,1,1,C1544;C1689;C1780
C1690,support_watch,values_disclosure,euclidean,7,M011;M016;M022;M024;M052;M053;M075,6,1,1,1,C1254;C1462;C1534;C1581;C1690;C1725
C1691,support_watch,values_disclosure,euclidean,9,M015;M034;M038;M040;M046;M047;M049;M050;M078,3,1,1,1,C1425;C1691;C1802
C1692,support_watch,values_disclosure,euclidean,6,M015;M040;M047;M050;M051;M052,7,1,1,1,C1144;C1218;C1222;C1287;C1394;C1692;C1808
C1693,support_watch,values_owned,euclidean,3,M032;M035;M036,3,1,1,1,C1444;C1693;C1804
C1694,support_watch,values_wishes,euclidean,3,M002;M044;M055,2,1,1,1,C1362;C1694
C1695,support_watch,values_wishes,euclidean,9,M005;M027;M031;M034;M047;M056;M057;M081;M082,10,1,1,1,C1487;C1496;C1549;C1562;C1609;C1664;C1668;C1695;C1720;C1739
C1699,watchlist,freeflow_form,euclidean,3,M022;M024;M029,10,1,1,3,C1554;C1590;C1620;C1621;C1643;C1657;C1679;C1685;C1699;C1713
C1700,support_watch,posture,euclidean,5,M003;M004;M024;M047;M051,3,1,1,1,C0925;C1344;C1700
C1701,support_watch,v1_markers,euclidean,3,M012;M071;M073,3,1,1,1,C1349;C1530;C1701
C1702,support_watch,values_cross_surface,euclidean,6,M002;M029;M030;M032;M033;M037,3,1,1,1,C0985;C1461;C1702
C1703,support_watch,values_disclosure,euclidean,6,M007;M009;M029;M033;M054;M075,5,1,1,1,C1289;C1377;C1572;C1703;C1744
C1704,support_watch,values_disclosure,euclidean,7,M033;M047;M050;M052;M053;M054;M075,6,1,1,1,C1409;C1546;C1595;C1596;C1704;C1735
C1706,support_watch,values_owned,euclidean,7,M011;M022;M056;M057;M078;M081;M082,10,1,1,1,C1451;C1513;C1547;C1628;C1662;C1663;C1706;C1737;C1746;C1776
C1708,support_watch,values_wishes,euclidean,8,M011;M012;M013;M016;M021;M022;M024;M025,9,1,1,1,C1613;C1665;C1708;C1738;C1757;C1758;C1783;C1805;C1814
C1709,support_watch,values_wishes,euclidean,6,M027;M034;M047;M056;M057;M081,7,1,1,1,C1609;C1678;C1709;C1720;C1739;C1772;C1779
C1711,support_watch,values_wishes,euclidean,4,M034;M047;M081;M082,2,1,1,1,C1617;C1711
C1713,watchlist,freeflow_form,euclidean,3,M022;M024;M029,10,1,1,3,C1554;C1590;C1620;C1621;C1643;C1657;C1679;C1685;C1699;C1713
C1714,support_watch,v1_markers,euclidean,8,M003;M007;M009;M010;M011;M021;M054;M075,3,1,1,1,C1688;C1714;C1816
C1715,support_watch,values_disclosure,euclidean,5,M002;M004;M077;M079;M080,4,1,1,1,C0582;C0602;C1423;C1715
C1716,support_watch,values_disclosure,euclidean,9,M002;M015;M022;M039;M040;M047;M050;M051;M052,4,1,1,1,C1287;C1394;C1506;C1716
C1717,support_watch,values_disclosure,euclidean,5,M049;M050;M059;M078;M082,6,1,1,1,C1508;C1626;C1680;C1717;C1755;C1810
C1718,watchlist,values_wishes,euclidean,4,M005;M027;M031;M039,9,1,1,3,C1610;C1612;C1639;C1718;C1719;C1728;C1729;C1747;C1794
C1719,support_watch,values_wishes,euclidean,5,M005;M027;M031;M039;M055,9,1,1,3,C1610;C1611;C1639;C1718;C1719;C1728;C1729;C1747;C1794
C1720,support_watch,values_wishes,euclidean,8,M027;M031;M034;M047;M056;M057;M081;M082,12,1,1,1,C1487;C1496;C1549;C1562;C1609;C1668;C1678;C1695;C1709;C1720;C1739;C1779
C1721,support_watch,values_wishes,euclidean,4,M030;M035;M037;M050,4,1,1,1,C1539;C1667;C1721;C1748
C1723,support_watch,posture,euclidean,3,M024;M071;M076,2,1,1,1,C1528;C1723
C1724,support_watch,v1_markers,euclidean,8,M029;M031;M033;M035;M036;M037;M038;M072,3,1,1,1,C1531;C1623;C1724
